"id","property_id","block_id","floor_id","room_id","bed_no","price","status"
"1709","35","","150","835","C","69600","1"
"1710","35","","150","836","A","69600","1"
"1711","35","","150","836","B","69600","1"
"1712","35","","150","836","C","69600","1"
"1713","35","","150","836","D","69600","0"
"1714","35","","150","836","E","69600","1"
"1715","35","","150","837","A","69600","1"
"1716","35","","150","837","B","69600","0"
"1717","35","","150","837","C","69600","0"
"1718","35","","150","838","A","69600","1"
"1719","35","","150","838","B","69600","1"
"1720","35","","150","838","C","69600","0"
"1721","35","","150","838","D","69600","3"
"1722","35","","150","839","A","69600","0"
"1723","35","","150","839","B","69600","0"
"1724","35","","150","839","C","69600","3"
"1725","35","","151","840","A","69600","1"
"1726","35","","151","840","B","69600","1"
"1727","35","","151","840","C","69600","1"
"1728","35","","151","841","A","69600","0"
"1729","35","","151","841","B","69600","0"
"1730","35","","151","841","C","69600","0"
"1731","36","","152","844","A","120000","3"
"1732","36","","152","844","B","120000","3"
"1733","36","","152","845","A","120000","1"
"1734","36","","152","845","B","120000","3"
"1735","36","","152","846","A","120000","0"
"1736","36","","152","846","B","120000","0"
"1737","36","","152","847","A","120000","3"
"1738","36","","152","847","B","120000","0"
"1739","36","","152","848","A","120000","1"
"1740","36","","152","848","B","120000","3"
"1741","36","","152","849","A","120000","1"
"1742","36","","152","849","B","120000","0"
"1743","36","","152","850","A","120000","1"
"1744","36","","152","850","B","120000","0"
"1745","36","","152","851","A","120000","3"
"1746","36","","152","851","B","120000","1"
"1747","36","","152","852","A","120000","1"
"1748","36","","152","852","B","120000","1"
"1749","36","","152","853","A","120000","0"
"1750","36","","152","853","B","120000","1"
"1751","36","","153","854","A","120000","0"
"1752","36","","153","854","B","120000","0"
"1753","36","","153","855","A","120000","0"
"1754","36","","153","855","B","120000","0"
"1755","36","","153","856","A","120000","0"
"1756","36","","153","856","B","120000","0"
"1757","36","","153","857","A","120000","0"
"1758","36","","153","857","B","120000","0"
"1759","36","","153","858","A","120000","0"
"1760","36","","153","858","B","120000","0"
"1761","36","","153","859","A","120000","0"
"1762","36","","153","859","B","120000","0"
"1763","36","","153","860","A","120000","0"
"1764","36","","153","860","B","120000","0"
"1765","36","","153","861","A","120000","0"
"1766","36","","153","861","B","120000","0"
"1767","36","","153","862","A","120000","0"
"1768","36","","153","862","B","120000","0"
"1769","36","","153","863","A","120000","0"
"1770","36","","153","863","B","120000","0"
"1771","36","","154","864","A","120000","0"
"1772","36","","154","864","B","120000","0"
"1773","36","","154","865","A","120000","0"
"1774","36","","154","865","B","120000","0"
"1775","36","","154","866","A","120000","0"
"1776","36","","154","866","B","120000","0"
"1777","36","","154","867","A","120000","0"
"1778","36","","154","867","B","120000","0"
"1779","36","","154","868","A","120000","0"
"1780","36","","154","868","B","120000","0"
"1781","36","","154","869","A","120000","0"
"1782","36","","154","869","B","120000","0"
"1783","36","","154","870","A","120000","0"
"1784","36","","154","870","B","120000","0"
"1785","36","","154","871","A","120000","0"
"1786","36","","154","871","B","120000","0"
"1787","36","","154","872","A","120000","0"
"1788","36","","154","872","B","120000","0"
"1789","36","","154","873","A","120000","0"
"1790","36","","154","873","B","120000","0"
"1791","38","","159","874","A","216000","1"
"1792","38","","159","874","B","216000","0"
"1793","38","","159","875","A","192000","0"
"1794","38","","159","875","B","192000","0"
"1795","38","","159","876","A","204000","1"
"1796","38","","159","876","B","204000","1"
"1797","38","","159","877","A","204000","0"
"1798","38","","159","877","B","204000","0"
"1799","38","","159","878","B","312000","0"
"1801","38","","160","879","A","216000","3"
"1802","38","","159","878","A","216000","0"
"1803","38","","160","879","B","192000","3"
"1804","38","","160","880","A","192000","1"
"1805","38","","160","880","B","204000","1"
"1806","38","","160","881","A","204000","0"
"1807","38","","160","882","B","204000","0"
"1808","38","","160","881","B","204000","0"
"1809","38","","160","882","A","312000","0"
"1811","38","","160","883","A","180000","0"
"1812","38","","160","883","B","180000","0"
"1813","38","","161","884","C","204000","0"
"1814","38","","161","884","B","204000","0"
"1815","38","","161","885","A","204000","0"
"1816","38","","161","885","B","204000","0"
"1817","38","","161","886","A","204000","3"
"1818","38","","161","886","B","204000","0"
"1819","38","","161","887","A","312000","0"
"1821","38","","162","889","A","180000","0"
"1822","38","","161","888","B","180000","0"
"1823","38","","162","889","C","204000","0"
"1824","38","","161","888","A","204000","0"
"1825","38","","162","891","A","180000","0"
"1826","38","","162","890","B","180000","1"
"1827","38","","162","891","C","180000","0"
"1828","38","","162","891","B","180000","0"
"1857","40","","163","905","A","204000","0"
"1858","40","","163","905","B","204000","0"
"1859","40","","163","906","A","204000","0"
"1860","40","","163","906","B","204000","3"
"1861","40","","163","907","A","204000","1"
"1862","40","","163","907","B","204000","0"
"1863","40","","164","908","A","216000","1"
"1864","40","","164","908","B","216000","0"
"1865","40","","164","909","A","216000","3"
"1866","40","","164","909","B","216000","3"
"1867","40","","164","910","A","192000","3"
"1868","40","","164","910","B","192000","0"
"1869","40","","164","911","A","192000","1"
"1870","40","","164","911","B","192000","1"
"1871","40","","164","912","A","204000","1"
"1872","40","","164","912","B","204000","1"
"1873","40","","164","913","A","204000","0"
"1874","40","","164","913","B","204000","3"
"1875","40","","165","914","A","216000","1"
"1876","40","","165","914","B","216000","1"
"1877","40","","165","915","A","216000","1"
"1878","40","","165","915","B","216000","1"
"1879","40","","165","916","A","192000","1"
"1880","40","","165","916","B","192000","0"
"1881","40","","165","917","A","192000","1"
"1882","40","","165","917","B","192000","1"
"1883","40","","165","918","A","204000","0"
"1884","40","","165","918","B","204000","0"
"1885","40","","165","919","A","204000","0"
"1886","40","","165","919","B","204000","0"
"1887","40","","166","920","A","216000","0"
"1888","40","","166","920","B","216000","0"
"1889","40","","166","921","A","216000","0"
"1890","40","","166","921","B","216000","3"
"1891","40","","166","922","A","192000","3"
"1892","40","","166","922","B","192000","0"
"1893","40","","166","923","A","192000","1"
"1894","40","","166","923","B","192000","1"
"1895","40","","166","924","A","204000","0"
"1896","40","","166","924","B","204000","0"
"1897","40","","166","925","A","204000","0"
"1898","40","","166","925","B","204000","0"
"1899","40","","168","926","A","216000","0"
"1900","40","","168","926","B","216000","0"
"1901","40","","168","927","A","216000","0"
"1902","40","","168","927","B","216000","0"
"1903","40","","168","928","A","192000","0"
"1904","40","","168","928","B","192000","0"
"1905","40","","168","929","A","192000","0"
"1906","40","","168","929","B","192000","0"
"1907","40","","168","930","A","204000","0"
"1908","40","","168","930","B","204000","0"
"1909","40","","168","931","A","204000","0"
"1910","40","","168","931","B","204000","0"
"1911","41","","169","932","A","216000","0"
"1912","41","","169","932","B","216000","0"
"1913","41","","169","933","A","240000","0"
"1914","41","","169","933","B","240000","0"
"1915","41","","169","934","A","240000","0"
"1916","41","","169","934","B","240000","0"
"1917","41","","170","935","A","216000","0"
"1918","41","","170","935","B","216000","0"
"1919","41","","170","936","A","240000","1"
"1920","41","","170","936","B","240000","0"
"1921","41","","170","937","A","240000","0"
"1922","41","","170","937","B","240000","1"
"1923","41","","171","938","A","216000","0"
"1924","41","","171","938","B","216000","0"
"1925","41","","171","939","A","240000","1"
"1926","41","","171","939","B","240000","3"
"1927","41","","171","940","A","240000","3"
"1928","41","","171","940","B","240000","0"
"1929","41","","172","941","A","216000","0"
"1930","41","","172","941","B","216000","0"
"1931","41","","172","942","A","240000","0"
"1932","41","","172","942","B","240000","0"
"1933","41","","172","943","A","240000","0"
"1934","41","","172","943","B","240000","0"
"1935","41","","173","944","A","180000","0"
"1936","41","","173","944","B","180000","0"
"1937","41","","173","944","C","180000","0"
"1938","41","","173","945","A","204000","0"
"1939","41","","173","945","B","204000","0"
"1940","41","","173","946","A","204000","0"
"1941","41","","173","946","B","204000","0"
"1942","45","","179","961","A","204000","0"
"1943","45","","179","961","B","204000","0"
"1944","45","","179","962","A","208000","0"
"1945","45","","179","962","B","208000","0"
"1946","45","","179","963","A","180000","0"
"1947","45","","179","963","B","180000","0"
"1948","45","","180","964","A","204000","0"
"1949","45","","180","964","B","204000","0"
"1950","45","","180","965","A","208000","0"
"1951","45","","180","965","B","208000","0"
"1952","45","","180","966","A","180000","0"
"1953","45","","180","966","B","180000","0"
"1954","45","","181","967","A","204000","0"
"1955","45","","181","967","B","204000","0"
"1956","45","","181","968","A","208000","0"
"1957","45","","181","968","B","208000","0"
"1958","45","","181","969","A","180000","0"
"1959","45","","181","969","B","180000","0"
"1960","44","","175","970","A","192000","1"
"1961","44","","175","970","B","192000","3"
"1962","44","","175","971","A","192000","3"
"1963","44","","175","971","B","192000","3"
"1964","44","","175","972","A","192000","3"
"1965","44","","175","972","B","192000","3"
"1966","44","","175","973","A","192000","3"
"1967","44","","175","973","B","192000","3"
"1968","44","","175","974","A","216000","3"
"1969","44","","175","975","A","216000","3"
"1970","44","","176","976","A","192000","0"
"1971","44","","176","976","B","192000","0"
"1972","44","","176","977","A","192000","0"
"1973","44","","176","977","B","192000","1"
"1974","44","","176","978","A","192000","0"
"1975","44","","176","978","B","192000","0"
"1976","44","","176","979","A","192000","3"
"1977","44","","176","979","B","192000","3"
"1978","44","","176","980","A","216000","3"
"1979","44","","176","981","B","216000","3"
"1980","44","","177","982","A","192000","3"
"1981","44","","177","982","B","192000","0"
"1982","44","","177","983","A","192000","0"
"1983","44","","177","983","B","192000","0"
"1984","44","","177","984","A","192000","0"
"1985","44","","177","984","B","192000","0"
"1986","44","","177","985","A","192000","3"
"1987","44","","177","985","B","192000","0"
"1988","44","","177","986","A","216000","0"
"1989","44","","177","987","A","216000","0"
"1990","44","","178","988","A","192000","3"
"1991","44","","178","988","B","192000","0"
"1992","44","","178","989","A","192000","0"
"1993","44","","178","989","B","192000","0"
"1994","44","","178","990","A","192000","0"
"1995","44","","178","990","B","192000","0"
"1996","44","","178","991","A","192000","3"
"1997","44","","178","991","B","192000","3"
"1998","44","","178","992","A","216000","0"
"1999","44","","178","993","A","216000","3"
"2000","22","","88","950","215A","0","0"
"2001","22","","88","950","215B","0","0"
"2002","22","","88","951","216A","0","0"
"2003","22","","88","951","216B","0","0"
"2004","22","","88","952","217A","0","0"
"2005","22","","88","952","217B","0","0"
"2006","22","","88","953","218A","0","0"
"2007","22","","88","953","218B","0","0"
"2008","22","","88","954","219A","0","1"
"2009","22","","88","954","219B","0","0"
"2010","22","","88","955","220A","0","1"
"2011","22","","88","955","220B","0","1"
"2012","22","","88","956","221A","0","1"
"2013","22","","88","956","221B","0","0"
"2014","22","","88","957","222A","0","3"
"2015","22","","88","957","222B","0","3"
"2016","22","","88","958","223A","0","0"
"2017","22","","88","958","223B","0","0"
"2018","22","","88","959","224A","0","0"
"2019","22","","88","959","224B","0","0"
"2020","22","","88","2107","225A","162000","3"
"2021","22","","88","2107","225B","162000","1"
"2022","22","","88","953","218C","0","0"
"2023","48","","191","1030","A","132000","3"
"2024","48","","191","1030","B","132000","3"
"2025","48","","191","1031","A","132000","3"
"2026","48","","191","1031","B","132000","3"
"2027","48","","191","1032","A","132000","3"
"2028","48","","191","1032","B","132000","3"
"2029","48","","191","1033","A","216000","0"
"2030","48","","191","1033","B","216000","0"
"2031","48","","192","1034","A","132000","0"
"2032","48","","192","1034","B","132000","0"
"2033","48","","192","1035","A","132000","0"
"2034","48","","192","1035","B","132000","0"
"2035","48","","192","1036","A","132000","0"
"2036","48","","192","1036","B","132000","0"
"2037","48","","192","1037","A","228000","0"
"2038","48","","192","1037","B","228000","0"
"2039","48","","193","1038","A","132000","0"
"2040","48","","193","1038","B","132000","0"
"2041","48","","193","1039","A","132000","0"
"2042","48","","193","1039","B","132000","0"
"2043","48","","193","1040","A","132000","0"
"2044","48","","193","1040","B","132000","0"
"2045","48","","193","1041","A","132000","0"
"2046","48","","193","1041","B","132000","0"
"2047","47","","185","1014","A","90000","1"
"2048","47","","185","1014","B","90000","1"
"2049","47","","185","1014","C","90000","1"
"2050","47","","185","1015","A","84000","1"
"2051","47","","185","1015","B","84000","1"
"2052","47","","185","1016","A","84000","1"
"2053","47","","185","1016","B","84000","3"
"2054","47","","185","1017","A","84000","1"
"2055","47","","185","1017","B","84000","1"
"2056","47","","186","1018","A","84000","1"
"2057","47","","186","1018","B","84000","1"
"2058","47","","186","1019","A","84000","1"
"2059","47","","186","1019","B","84000","1"
"2060","47","","186","1020","A","84000","1"
"2061","47","","186","1020","B","84000","1"
"2062","47","","186","1021","A","84000","1"
"2063","47","","186","1021","B","84000","1"
"2064","47","","186","1022","A","84000","1"
"2065","47","","186","1022","B","84000","1"
"2066","47","","187","1023","A","84000","1"
"2067","47","","187","1023","B","84000","3"
"2068","47","","187","1024","A","84000","1"
"2069","47","","187","1024","B","84000","1"
"2070","47","","187","1025","A","84000","1"
"2071","47","","187","1025","B","84000","1"
"2072","47","","187","1026","A","84000","3"
"2073","47","","187","1026","B","84000","1"
"2074","47","","187","1027","A","84000","1"
"2075","47","","187","1027","B","84000","1"
"2076","47","","188","1028","A","84000","1"
"2077","47","","188","1028","B","84000","1"
"2078","47","","188","1029","A","84000","3"
"2079","47","","188","1029","B","84000","3"
"2101","49","","195","1082","A","9000","0"
"2102","49","","195","1082","B","9000","0"
"2103","49","","195","1083","A","9000","0"
"2104","49","","195","1083","B","9000","0"
"2105","49","","195","1084","A","17000","0"
"2106","49","","195","1085","A","9000","0"
"2107","49","","195","1085","B","9000","0"
"2108","49","","196","1086","A","9000","0"
"2109","49","","196","1086","B","9000","0"
"2110","49","","196","1087","A","9000","0"
"2111","49","","196","1087","B","9000","0"
"2112","49","","196","1088","A","9000","0"
"2113","49","","196","1089","A","9000","0"
"2114","49","","196","1089","B","9000","0"
"2115","49","","197","1090","A","9000","0"
"2116","49","","197","1090","B","9000","0"
"2117","49","","197","1091","A","9000","0"
"2118","49","","197","1091","B","9000","0"
"2119","49","","197","1092","C","9000","0"
"2120","49","","197","1093","A","9000","0"
"2121","49","","197","1093","B","9000","0"
"2122","49","","198","1094","A","9000","0"
"2123","49","","198","1094","B","9000","0"
"2124","49","","198","1095","A","9000","0"
"2125","49","","198","1095","B","9000","0"
"2126","49","","198","1096","A","17000","0"
"2127","49","","198","1097","A","9000","0"
"2128","49","","198","1097","B","9000","0"
"2129","49","","199","1098","A","9000","0"
"2130","49","","199","1098","B","9000","0"
"2131","49","","199","1099","A","9000","0"
"2132","49","","199","1099","B","9000","0"
"2133","49","","199","1100","A","17000","0"
"2134","49","","199","1101","A","9000","0"
"2135","49","","199","1101","B","9000","0"
"2142","50","","201","1105","A","138000","1"
"2143","50","","201","1105","B","138000","1"
"2144","50","","201","1106","A","138000","1"
"2145","50","","201","1106","B","138000","3"
"2146","50","","201","1107","A","162000","1"
"2147","50","","201","1107","B","162000","1"
"2148","50","","202","1108","A","138000","3"
"2150","50","","202","1109","A","138000","1"
"2151","50","","202","1109","B","138000","1"
"2152","50","","202","1110","A","162000","3"
"2153","50","","202","1110","B","162000","3"
"2154","50","","203","1111","A","138000","3"
"2155","50","","203","1111","B","138000","1"
"2156","50","","203","1112","A","138000","1"
"2157","50","","203","1112","B","138000","1"
"2158","50","","203","1113","A","162000","1"
"2159","50","","203","1113","B","162000","1"
"2160","51","","204","1114","A","150000","0"
"2161","51","","204","1114","B","150000","0"
"2162","51","","204","1115","A","150000","0"
"2163","51","","204","1115","B","150000","0"
"2164","51","","204","1116","A","150000","1"
"2165","51","","204","1116","B","150000","1"
"2166","51","","204","1117","A","150000","1"
"2167","51","","204","1117","B","150000","1"
"2168","51","","204","1118","A","138000","1"
"2169","51","","204","1118","B","138000","1"
"2170","51","","204","1118","C","138000","1"
"2171","51","","205","1119","A","14000","1"
"2172","51","","205","1120","A","150000","0"
"2173","51","","205","1120","B","150000","1"
"2174","51","","205","1121","A","150000","1"
"2175","51","","205","1121","B","150000","1"
"2176","51","","205","1122","A","150000","1"
"2177","51","","205","1122","B","150000","0"
"2178","51","","205","1123","A","150000","1"
"2179","51","","205","1123","B","150000","0"
"2180","51","","205","1124","A","138000","1"
"2181","51","","205","1124","B","138000","0"
"2182","51","","205","1124","C","138000","0"
"2183","51","","206","1125","A","14000","1"
"2184","51","","206","1126","A","150000","1"
"2185","51","","206","1126","B","150000","1"
"2186","51","","206","1127","A","150000","3"
"2187","51","","206","1127","B","150000","3"
"2188","51","","206","1128","A","150000","1"
"2189","51","","206","1128","B","150000","0"
"2190","51","","206","1129","A","150000","1"
"2191","51","","206","1129","B","150000","1"
"2192","51","","206","1130","A","138000","0"
"2193","51","","206","1130","B","138000","0"
"2194","51","","206","1130","C","138000","1"
"2195","51","","207","1131","A","14000","1"
"2196","51","","207","1132","A","150000","1"
"2197","51","","207","1132","B","150000","1"
"2198","51","","207","1133","A","150000","1"
"2199","51","","207","1133","B","150000","1"
"2200","51","","207","1134","A","150000","1"
"2201","51","","207","1134","B","150000","1"
"2202","51","","207","1135","A","150000","1"
"2203","51","","207","1135","B","150000","1"
"2204","51","","207","1136","A","138000","1"
"2205","51","","207","1136","B","138000","3"
"2206","51","","207","1136","C","138000","1"
"2207","51","","208","1137","A","14000","1"
"2208","51","","208","1138","A","150000","1"
"2209","51","","208","1138","B","150000","0"
"2210","51","","208","1139","A","150000","3"
"2211","51","","208","1139","B","150000","3"
"2212","51","","208","1140","A","150000","1"
"2213","51","","208","1140","B","150000","1"
"2214","51","","208","1141","A","150000","3"
"2215","51","","208","1141","B","150000","0"
"2216","51","","208","1142","A","138000","0"
"2217","51","","208","1142","B","138000","0"
"2218","51","","208","1142","C","138000","0"
"2219","52","","209","1143","A","96000","1"
"2220","52","","209","1143","B","0","0"
"2221","52","","209","1143","C","0","0"
"2222","52","","209","1144","A","84000","1"
"2223","52","","209","1144","B","90000","1"
"2224","52","","209","1144","C","0","0"
"2225","52","","209","1145","A","0","0"
"2226","52","","209","1145","B","0","0"
"2227","52","","209","1146","A","0","1"
"2228","52","","209","1146","B","0","0"
"2229","52","","210","1147","A","114000","1"
"2230","52","","210","1147","B","114000","1"
"2231","52","","210","1147","C","114000","1"
"2232","52","","210","1148","A","108000","3"
"2233","52","","210","1148","B","120000","1"
"2234","52","","210","1148","C","0","0"
"2235","52","","210","1149","A","0","0"
"2236","52","","210","1149","B","0","0"
"2237","52","","210","1150","A","0","1"
"2238","52","","210","1150","B","0","0"
"2239","52","","211","1151","A","102000","1"
"2240","52","","211","1151","B","102000","1"
"2241","52","","211","1152","A","0","0"
"2242","52","","211","1152","B","0","0"
"2243","52","","211","1153","A","0","0"
"2244","52","","211","1153","B","0","0"
"2245","52","","211","1154","A","120000","1"
"2246","52","","211","1154","B","0","0"
"2247","52","","212","1155","A","0","0"
"2248","52","","212","1155","B","0","0"
"2249","52","","212","1155","C","0","0"
"2250","52","","212","1156","A","0","0"
"2251","52","","212","1156","B","0","0"
"2252","52","","212","1156","C","0","0"
"2253","52","","212","1157","A","0","0"
"2254","52","","212","1157","B","0","0"
"2255","52","","212","1158","A","0","0"
"2256","52","","212","1158","B","0","0"
"2279","53","","213","1159","A","154000","0"
"2280","53","","213","1160","A","154000","3"
"2281","53","","213","1161","A","148500","3"
"2282","53","","213","1161","B","148500","3"
"2283","53","","213","1161","C","148500","3"
"2284","53","","213","1162","A","148500","3"
"2285","53","","213","1162","B","148500","3"
"2286","53","","213","1162","C","148500","3"
"2287","53","","213","1163","A","115500","3"
"2288","53","","213","1163","B","115500","3"
"2289","53","","213","1163","C","115500","3"
"2290","53","","213","1163","D","115500","3"
"2291","53","","213","1164","A","115500","1"
"2292","53","","213","1164","B","115500","3"
"2293","53","","214","1165","A","154000","3"
"2294","53","","214","1166","A","148500","3"
"2295","53","","214","1166","B","148500","3"
"2296","53","","214","1166","C","148500","3"
"2297","53","","214","1167","A","148500","3"
"2298","53","","214","1167","B","148500","3"
"2299","53","","214","1167","C","148500","3"
"2300","53","","214","1168","A","115500","3"
"2301","53","","214","1168","B","115500","3"
"2302","53","","214","1168","C","115500","0"
"2303","53","","214","1168","D","115500","0"
"2304","53","","214","1169","A","115500","3"
"2305","53","","214","1169","B","115500","0"
"2306","53","","215","1170","A","154000","3"
"2307","53","","215","1171","A","154000","3"
"2308","53","","215","1172","A","148500","3"
"2309","53","","215","1172","B","148500","1"
"2310","53","","215","1172","C","148500","3"
"2311","53","","215","1173","A","148500","3"
"2312","53","","215","1173","B","148500","3"
"2313","53","","215","1173","C","148500","1"
"2314","53","","215","1174","A","115500","0"
"2315","53","","215","1174","B","115500","0"
"2316","53","","215","1174","C","115500","0"
"2317","53","","215","1174","D","115500","0"
"2318","53","","215","1175","A","115500","0"
"2319","53","","215","1175","B","115500","0"
"2335","54","","216","1176","A","126000","1"
"2336","54","","216","1176","B","126000","0"
"2337","54","","216","1177","A","126000","0"
"2338","54","","216","1177","B","126000","0"
"2339","54","","216","1178","A","126000","1"
"2340","54","","216","1178","B","126000","1"
"2341","54","","216","1179","A","126000","1"
"2342","54","","216","1179","B","126000","1"
"2343","54","","216","1180","A","126000","1"
"2344","54","","216","1180","B","126000","1"
"2345","54","","216","1181","A","126000","3"
"2346","54","","216","1181","B","126000","0"
"2347","54","","217","1182","A","126000","1"
"2348","54","","217","1182","B","126000","1"
"2349","54","","217","1183","A","126000","1"
"2350","54","","217","1183","B","126000","0"
"2351","54","","217","1184","A","126000","1"
"2352","54","","217","1184","B","126000","1"
"2353","54","","217","1185","A","126000","1"
"2354","54","","217","1185","B","126000","0"
"2355","54","","217","1186","A","126000","1"
"2356","54","","217","1186","B","126000","0"
"2357","54","","217","1187","A","126000","1"
"2358","54","","217","1187","B","126000","0"
"2359","54","","218","1188","A","126000","0"
"2360","54","","218","1188","B","126000","0"
"2361","54","","218","1189","A","126000","1"
"2362","54","","218","1189","B","126000","1"
"2363","54","","218","1190","A","126000","1"
"2364","54","","218","1190","B","126000","1"
"2365","54","","218","1191","A","126000","1"
"2366","54","","218","1191","B","126000","1"
"2367","54","","218","1192","A","126000","0"
"2368","54","","218","1192","B","126000","0"
"2369","54","","218","1193","A","126000","1"
"2370","54","","218","1193","B","126000","1"
"2371","54","","219","1194","A","126000","1"
"2372","54","","219","1194","B","126000","0"
"2373","54","","219","1195","A","126000","1"
"2374","54","","219","1195","B","126000","1"
"2375","54","","219","1196","A","126000","1"
"2376","54","","219","1196","B","126000","1"
"2377","54","","219","1197","A","126000","1"
"2378","54","","219","1197","B","126000","0"
"2379","54","","219","1198","A","126000","0"
"2380","54","","219","1198","B","126000","0"
"2381","54","","219","1199","A","126000","1"
"2382","54","","219","1199","B","126000","0"
"2383","55","","220","1200","A","208000","0"
"2384","55","","220","1200","B","208000","0"
"2385","55","","220","1200","C","208000","0"
"2386","55","","220","1200","D","208000","0"
"2387","55","","220","1201","A","208000","0"
"2388","55","","220","1201","B","208000","0"
"2389","55","","220","1201","C","208000","0"
"2390","55","","220","1201","D","208000","0"
"2391","55","","220","1202","A","208000","0"
"2392","55","","220","1202","B","208000","0"
"2393","55","","220","1202","C","208000","0"
"2394","55","","220","1202","D","208000","0"
"2395","55","","220","1203","A","208000","0"
"2396","55","","220","1203","B","208000","0"
"2397","55","","220","1203","C","208000","0"
"2398","55","","220","1203","D","208000","0"
"2399","55","","220","1204","A","264000","0"
"2400","55","","220","1204","B","264000","0"
"2401","55","","220","1205","A","264000","0"
"2402","55","","220","1205","B","264000","0"
"2403","55","","220","1206","A","264000","0"
"2404","55","","220","1206","B","264000","0"
"2405","55","","220","1207","A","264000","0"
"2406","55","","220","1207","B","264000","0"
"2407","57","","223","1213","A","192000","0"
"2408","57","","223","1213","B","192000","3"
"2409","57","","223","1214","A","192000","0"
"2410","57","","223","1214","B","192000","1"
"2411","57","","223","1215","A","192000","1"
"2412","57","","223","1215","B","192000","1"
"2413","57","","223","1216","A","192000","0"
"2414","57","","223","1216","B","192000","0"
"2415","57","","223","1217","A","192000","0"
"2416","57","","223","1217","B","192000","0"
"2417","57","","223","1218","A","192000","0"
"2418","57","","223","1218","B","192000","0"
"2419","57","","223","1219","A","192000","0"
"2420","57","","223","1219","B","192000","0"
"2421","57","","224","1220","A","192000","1"
"2422","57","","224","1220","B","192000","0"
"2423","57","","224","1221","A","192000","0"
"2424","57","","224","1221","B","192000","1"
"2425","57","","224","1222","A","192000","3"
"2426","57","","224","1222","B","192000","0"
"2427","57","","224","1223","A","192000","3"
"2428","57","","224","1223","B","192000","0"
"2429","57","","224","1224","A","192000","3"
"2430","57","","224","1224","B","192000","1"
"2431","57","","224","1225","A","192000","0"
"2432","57","","224","1225","B","192000","0"
"2433","57","","224","1226","A","192000","1"
"2434","57","","224","1226","B","192000","0"
"2435","58","","227","1241","A","0","0"
"2436","58","","227","1241","B","0","0"
"2437","58","","227","1254","A","0","0"
"2438","58","","227","1254","B","0","0"
"2440","58","","227","1253","A","0","0"
"2441","58","","227","1253","B","0","0"
"2443","58","","227","1252","A","0","0"
"2444","58","","227","1252","C","0","0"
"2445","58","","227","1252","B","0","0"
"2449","58","","228","1251","A","0","0"
"2450","58","","228","1251","B","0","0"
"2451","58","","228","1249","A","0","0"
"2452","58","","228","1250","B","0","0"
"2453","58","","228","1249","B","0","0"
"2454","58","","228","1248","A","0","0"
"2455","58","","228","1248","B","0","0"
"2456","58","","228","1248","C","0","0"
"2457","57","","225","1227","A","192000","1"
"2458","57","","225","1227","B","192000","0"
"2459","57","","225","1228","A","192000","3"
"2460","57","","225","1228","B","192000","1"
"2461","57","","225","1229","A","192000","0"
"2462","57","","225","1229","B","192000","3"
"2463","57","","225","1230","A","192000","3"
"2464","57","","225","1230","B","192000","0"
"2465","57","","225","1231","A","192000","1"
"2466","57","","225","1231","B","192000","1"
"2467","57","","225","1232","A","192000","0"
"2468","57","","225","1232","B","192000","0"
"2469","57","","225","1233","A","192000","1"
"2470","57","","225","1233","B","192000","3"
"2471","57","","226","1234","A","192000","3"
"2472","57","","226","1234","B","192000","3"
"2473","57","","226","1235","A","192000","3"
"2474","57","","226","1235","B","192000","1"
"2475","57","","226","1236","A","192000","3"
"2476","57","","226","1236","B","192000","0"
"2477","57","","226","1237","A","192000","0"
"2478","57","","226","1237","B","192000","0"
"2479","57","","226","1238","A","192000","1"
"2480","57","","226","1238","B","192000","0"
"2481","57","","226","1239","A","192000","1"
"2482","57","","226","1239","B","192000","1"
"2483","57","","226","1240","A","192000","0"
"2484","57","","226","1240","B","192000","0"
"2493","63","","239","1307","A","143000","0"
"2529","63","","239","1307","B","143000","0"
"2530","63","","239","1308","A","137500","0"
"2531","63","","239","1308","B","137500","0"
"2532","63","","239","1309","A","137500","0"
"2533","63","","239","1309","B","137000","0"
"2534","63","","239","1310","A","143000","0"
"2535","63","","239","1310","B","143000","0"
"2536","63","","239","1311","A","132000","0"
"2537","63","","239","1311","B","132000","0"
"2538","63","","239","1312","A","176000","0"
"2539","63","","240","1313","A","143000","0"
"2540","63","","240","1313","B","143000","0"
"2541","63","","240","1314","A","137500","0"
"2542","63","","240","1314","B","137500","0"
"2543","63","","240","1315","A","137500","0"
"2544","63","","240","1315","B","137500","0"
"2545","63","","240","1316","A","143000","0"
"2546","63","","240","1316","B","143000","0"
"2547","63","","240","1317","A","132000","0"
"2548","63","","240","1317","B","132000","0"
"2549","63","","240","1318","A","176000","0"
"2550","62","","230","1282","A","170500","3"
"2551","62","","230","1282","B","170500","3"
"2552","62","","230","1283","A","170500","3"
"2553","62","","230","1283","B","170500","0"
"2554","62","","230","1284","A","170500","0"
"2555","62","","230","1284","B","170500","0"
"2556","62","","230","1284","C","170500","0"
"2557","62","","230","1285","B","148500","0"
"2558","62","","230","1285","A","148500","0"
"2559","62","","231","1289","A","170500","0"
"2560","62","","231","1289","B","170500","0"
"2561","62","","231","1290","A","170500","3"
"2562","62","","231","1290","B","170500","3"
"2563","62","","231","1291","A","170500","3"
"2564","62","","231","1291","B","170500","0"
"2565","62","","231","1292","A","132000","0"
"2566","62","","231","1292","B","132000","0"
