"id","user_id","cluster_manager_id","manager_id","property_id","block_id","floor_id","room_id","bed_id","tenant_id","booking_category","expected_date_move_in","stay_tenure","status","create_date","checkout_date","move_in_date"
"826","656","645","656","57","0","225","1231","2466","1580","pre-booking","2018-07-17","6","0","2018-07-07","2018-07-12","2018-07-07"
"827","1033","645","656","57","0","226","1238","2480","1580","instant-booking","2018-07-17","6","0","2018-07-16","2018-07-16","2018-07-16"
"828","654","644","654","51","0","207","1136","2206","1581","instant-booking","","1","1","2018-07-07","","2018-07-06"
"829","656","645","656","68","0","258","1399","4016","1582","pre-booking","2018-07-02","11","3","2018-07-07","",""
"830","656","645","656","68","0","258","1399","4017","1583","pre-booking","2018-07-02","11","0","2018-07-07","2018-07-10",""
"831","645","645","656","68","0","258","1399","4017","1583","pre-booking","2018-07-20","11","3","2018-07-12","",""
"832","656","645","656","58","0","335","1242","3950","1584","pre-booking","2018-06-25","11","3","2018-07-07","",""
"833","645","645","656","68","0","257","1393","4000","1585","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-13",""
"834","651","651","0","22","0","89","547","1104","1586","pre-booking","2018-07-11","11","3","2018-07-08","","2018-07-11"
"835","651","651","0","22","0","88","957","2014","1588","pre-booking","2018-08-01","11","3","2018-07-08","",""
"836","651","651","0","22","0","88","957","2015","1589","pre-booking","2018-08-01","11","3","2018-07-08","",""
"837","642","651","0","50","0","203","1112","2156","1590","pre-booking","2018-07-19","11","1","2018-07-08","","2018-07-21"
"838","645","645","1036","64","0","245","1363","2718","1592","pre-booking","2018-07-19","11","3","2018-07-18","",""
"839","656","645","656","53","0","215","1173","2313","1597","instant-booking","","11","1","2018-07-08","","2018-07-08"
"840","651","651","0","22","0","89","547","1105","1598","instant-booking","","11","1","2018-07-08","","2018-07-08"
"841","61","611","1318","72","0","276","1589","2948","1599","instant-booking","","12","1","2018-07-08","","2018-07-18"
"842","654","644","654","51","0","208","1140","2213","1600","instant-booking","","1","1","2018-07-12","","2018-07-12"
"843","61","58","0","73","0","279","1636","3254","1601","instant-booking","","12","1","2018-07-08","","2018-07-20"
"844","816","644","816","52","0","209","1144","2222","1602","instant-booking","","6","1","2018-07-08","","2018-07-08"
"845","61","512","75","7","0","27","242","446","1603","pre-booking","2018-07-22","12","3","2018-07-09","",""
"846","61","58","0","73","0","279","1635","3253","1604","pre-booking","2018-07-11","12","3","2018-07-09","",""
"847","61","611","1318","72","0","274","1563","2910","1605","pre-booking","2018-07-11","12","1","2018-07-09","","2018-07-15"
"848","61","512","0","13","0","58","449","871","1606","pre-booking","2018-07-22","12","3","2018-07-09","",""
"849","896","650","896","31","0","130","730","1476","1608","pre-booking","2018-07-08","2","3","2018-07-09","",""
"850","896","650","649","26","0","102","650","1295","1609","pre-booking","2018-07-08","1","3","2018-07-13","",""
"851","602","1555","1556","37","0","174","1846","3696","1611","pre-booking","2018-09-01","10","3","2018-07-18","",""
"852","647","647","648","35","0","150","838","1721","1612","pre-booking","2018-07-13","12","3","2018-07-09","",""
"853","1177","58","0","33","0","137","767","1555","1613","pre-booking","2018-07-20","12","3","2018-07-09","",""
"854","1177","58","0","40","0","164","913","1874","1615","pre-booking","2018-07-15","12","3","2018-07-09","",""
"855","1177","58","0","40","0","163","906","1860","1616","pre-booking","2018-07-10","12","3","2018-07-09","",""
"856","61","611","1318","72","0","276","1593","2956","1618","instant-booking","","12","0","2018-07-09","2018-07-09","2018-07-16"
"857","61","611","1318","72","0","276","1593","2955","1619","instant-booking","","12","1","2018-07-09","","2018-07-16"
"858","61","611","1318","72","0","276","1593","2956","1618","instant-booking","","12","1","2018-07-09","","2018-07-16"
"859","642","651","0","50","0","202","1109","2151","1594","pre-booking","2018-07-17","11","1","2018-07-09","","2018-07-21"
"860","651","651","0","22","0","90","580","1140","1620","pre-booking","2018-07-18","11","3","2018-07-09","",""
"861","645","645","1036","64","0","244","1356","2701","1622","pre-booking","2018-07-17","11","3","2018-07-18","",""
"862","871","1555","871","36","0","152","848","1739","1617","pre-booking","2018-07-15","12","1","2018-07-18","","2018-07-18"
"863","602","1555","871","36","0","152","848","1740","1614","pre-booking","2018-07-16","12","3","2018-07-18","","2018-07-16"
"864","645","645","656","82","0","305","1827","3629","1217","pre-booking","2018-07-17","11","3","2018-07-10","",""
"865","645","645","656","82","0","305","1824","3622","1216","pre-booking","2018-07-18","11","3","2018-07-10","","2018-07-15"
"866","645","645","656","82","0","304","1822","3617","1215","pre-booking","2018-07-17","11","3","2018-07-10","",""
"867","645","645","656","82","0","304","1818","3607","1214","pre-booking","2018-07-15","11","3","2018-07-10","",""
"868","645","645","656","82","0","303","1811","3594","1211","pre-booking","2018-07-15","11","3","2018-07-10","",""
"869","645","645","656","82","0","304","1816","3603","1210","pre-booking","2018-07-16","11","3","2018-07-10","",""
"870","645","645","656","82","0","303","1809","3588","1208","pre-booking","2018-07-18","11","3","2018-07-10","",""
"871","645","645","656","82","0","306","1829","3633","1207","pre-booking","2018-07-20","11","3","2018-07-10","",""
"872","645","645","656","82","0","306","1829","3633","1207","pre-booking","2018-07-20","11","0","2018-07-10","2018-07-19",""
"873","645","645","656","82","0","306","1829","3633","1207","pre-booking","2018-07-20","11","3","2018-07-10","",""
"874","645","645","656","82","0","306","1829","3632","1206","pre-booking","2018-07-16","11","3","2018-07-10","",""
"875","645","645","656","82","0","305","1828","3630","1205","pre-booking","2018-07-16","11","3","2018-07-10","",""
"876","645","645","656","82","0","305","1826","3626","1203","pre-booking","2018-07-18","11","3","2018-07-10","",""
"877","645","645","656","82","0","305","1827","3628","1200","pre-booking","2018-07-15","11","3","2018-07-10","",""
"878","645","645","656","82","0","305","1824","3620","1199","pre-booking","2018-07-16","11","3","2018-07-10","",""
"879","645","645","656","82","0","305","1824","3621","1198","pre-booking","2018-07-14","11","0","2018-07-10","2018-07-19",""
"880","645","645","656","82","0","305","1824","3621","1198","pre-booking","2018-07-14","11","3","2018-07-10","",""
"881","645","645","656","82","0","305","1823","3618","1196","pre-booking","2018-07-17","11","3","2018-07-10","",""
"882","645","645","656","82","0","304","1822","3616","1195","pre-booking","2018-07-20","11","3","2018-07-10","",""
"883","645","645","656","82","0","304","1820","3612","1194","pre-booking","2018-07-14","11","3","2018-07-10","",""
"884","645","645","656","82","0","304","1819","3610","1193","pre-booking","2018-07-19","11","3","2018-07-10","",""
"885","645","645","656","82","0","304","1819","3610","1193","pre-booking","2018-07-19","11","0","2018-07-10","2018-07-19",""
"886","645","645","656","82","0","304","1819","3610","1193","pre-booking","2018-07-19","11","3","2018-07-10","",""
"887","645","645","656","82","0","304","1815","3600","1192","pre-booking","2018-07-19","11","3","2018-07-10","",""
"888","645","645","656","82","0","304","1814","3598","1191","pre-booking","2018-07-16","11","3","2018-07-10","",""
"889","645","645","656","82","0","304","1814","3599","1190","pre-booking","2018-07-24","11","3","2018-07-10","","2018-07-17"
"890","645","645","656","82","0","304","1813","3596","1189","pre-booking","2018-07-17","11","3","2018-07-10","",""
"891","645","645","656","82","0","303","1810","3592","1188","pre-booking","2018-07-18","11","3","2018-07-10","",""
"892","645","645","656","82","0","303","1810","3593","1187","pre-booking","2018-07-19","11","3","2018-07-10","",""
"893","645","645","656","82","0","303","1810","3591","1186","pre-booking","2018-07-14","11","3","2018-07-10","",""
"894","645","645","656","82","0","303","1808","3586","1185","pre-booking","2018-07-19","11","3","2018-07-10","",""
"895","645","645","656","82","0","303","1808","3585","1184","pre-booking","2018-07-17","11","3","2018-07-10","",""
"896","649","650","649","26","0","102","650","1294","1640","instant-booking","","12","1","2018-07-10","","2018-07-10"
"897","896","650","896","31","0","134","734","1487","1642","instant-booking","","6","1","2018-07-10","","2018-07-10"
"898","602","1555","1557","32","0","146","797","1616","1644","pre-booking","2018-07-15","4","3","2018-07-18","","2018-07-15"
"899","647","647","648","35","0","148","830","1634","1645","instant-booking","","12","1","2018-07-10","","2018-07-10"
"900","647","647","648","35","0","148","831","1639","1646","instant-booking","","12","1","2018-07-11","","2018-07-11"
"901","647","647","648","35","0","148","830","1636","1647","instant-booking","","12","1","2018-07-11","","2018-07-11"
"902","656","645","656","79","0","297","1772","3512","1649","pre-booking","2018-07-18","11","3","2018-07-11","",""
"903","651","651","0","22","0","89","542","1053","1652","pre-booking","2018-07-20","11","3","2018-07-11","",""
"904","656","645","656","53","0","215","1173","2311","1653","pre-booking","2018-07-19","11","3","2018-07-11","","2018-07-17"
"905","656","645","656","53","0","215","1173","2312","1654","pre-booking","2018-07-09","11","3","2018-07-11","","2018-07-09"
"906","1318","611","1318","72","0","275","1574","2927","1656","instant-booking","","6","1","2018-07-11","","2018-07-11"
"907","602","1555","871","36","0","152","851","1745","1657","pre-booking","2018-07-15","12","3","2018-07-18","","2018-07-15"
"908","871","1555","871","36","0","152","851","1746","1658","pre-booking","2018-07-15","12","1","2018-07-18","","2018-07-18"
"909","1177","58","0","3","0","92","739","1085","1659","instant-booking","","12","1","2018-07-11","","2018-07-11"
"910","1177","611","1318","72","0","275","1582","2940","1660","instant-booking","","12","0","2018-07-11","2018-07-13","2018-07-11"
"911","1177","611","1318","72","0","274","1567","2916","1661","pre-booking","2018-08-01","12","0","2018-07-11","2018-07-13",""
"912","1177","58","0","33","0","136","764","1550","1663","pre-booking","2018-07-25","12","3","2018-07-11","",""
"913","1177","58","0","73","0","279","1636","3255","1664","instant-booking","","12","0","2018-07-11","2018-07-17","2018-07-11"
"914","1177","611","1318","74","0","285","1673","3331","1641","instant-booking","","12","1","2018-07-11","","2018-07-11"
"915","512","512","3","34","0","140","740","1501","1669","instant-booking","","12","0","2018-07-11","2018-07-11","2018-07-11"
"916","512","512","3","34","0","142","750","1521","1669","instant-booking","","8","0","2018-07-11","2018-07-11","2018-07-11"
"917","512","512","3","34","0","140","740","1501","1669","instant-booking","","8","0","2018-07-11","2018-07-15","2018-07-11"
"918","642","651","0","50","0","201","1107","2147","1672","pre-booking","2018-07-19","11","1","2018-07-11","","2018-07-21"
"919","642","651","0","50","0","202","1110","2153","1596","pre-booking","2018-08-01","11","3","2018-07-11","",""
"920","642","651","0","50","0","203","1111","2155","1673","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-12",""
"921","642","651","0","50","0","203","1113","2158","1674","pre-booking","2018-07-17","11","1","2018-07-20","","2018-07-21"
"922","651","651","0","22","0","88","955","2010","1675","instant-booking","","11","1","2018-07-12","","2018-07-12"
"923","651","651","0","22","0","90","582","1144","1676","instant-booking","","6","1","2018-07-12","","2018-07-12"
"924","651","651","0","22","0","89","552","1114","1677","pre-booking","2018-07-18","11","3","2018-07-12","",""
"925","61","58","0","73","0","280","1638","3257","90","instant-booking","","12","1","2018-07-12","","2018-07-11"
"926","61","58","0","73","0","281","1641","3262","1678","instant-booking","","12","1","2018-07-12","","2018-07-15"
"927","1177","512","75","7","0","27","245","451","1679","pre-booking","2018-07-25","12","3","2018-07-12","",""
"928","1177","58","0","70","0","266","1420","2792","1680","instant-booking","","12","1","2018-07-12","","2018-07-12"
"929","1177","58","0","70","0","266","1420","2793","1681","instant-booking","","12","1","2018-07-12","","2018-07-12"
"930","675","58","0","40","0","165","916","1879","1682","instant-booking","","12","1","2018-07-12","","2018-07-12"
"931","1177","58","0","33","0","137","769","1561","1683","instant-booking","","12","1","2018-07-12","","2018-07-12"
"932","642","651","0","50","0","203","1111","2155","1673","pre-booking","2018-07-18","11","1","2018-07-12","","2018-07-21"
"933","643","644","816","52","0","210","1148","2233","1686","instant-booking","","6","1","2018-07-12","","2018-07-12"
"934","656","645","656","76","0","294","1751","3467","1687","instant-booking","","11","1","2018-07-12","","2018-07-12"
"935","654","644","654","51","0","208","1141","2214","1688","pre-booking","2018-07-22","12","3","2018-07-12","",""
"936","645","645","765","85","0","347","2037","4237","1689","instant-booking","","11","0","2018-07-12","2018-07-14","2018-07-12"
"937","1177","512","75","7","0","26","238","437","1690","pre-booking","2018-07-23","12","3","2018-07-12","",""
"938","642","651","0","50","0","203","1112","4101","1691","pre-booking","2018-07-18","11","1","2018-07-12","","2018-07-21"
"939","642","953","0","59","0","339","1995","4152","1692","instant-booking","","11","1","2018-07-12","","2018-07-12"
"940","645","645","765","85","0","348","2038","4238","1631","instant-booking","2018-07-20","11","0","2018-07-12","2018-07-14","2018-07-12"
"941","642","953","0","59","0","241","1347","2607","1693","pre-booking","2018-07-18","11","3","2018-07-12","",""
"942","645","645","765","85","0","348","2041","4245","1638","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-12","2018-07-20"
"943","1177","58","0","41","0","171","939","1926","1694","pre-booking","2018-07-25","12","3","2018-07-12","",""
"944","645","645","656","68","0","257","1395","4004","1670","pre-booking","2018-07-17","11","3","2018-07-20","",""
"945","656","645","656","68","0","259","1404","4029","1328","pre-booking","2018-07-19","11","3","2018-07-13","",""
"946","656","645","656","76","0","295","1757","3480","1697","pre-booking","2018-07-18","11","3","2018-07-12","","2018-07-18"
"947","645","645","765","85","0","348","2040","4242","1700","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"948","1177","58","0","3","0","92","738","1083","1702","instant-booking","","12","1","2018-07-12","","2018-07-12"
"949","656","645","656","53","0","214","1165","2293","1699","pre-booking","2018-07-18","11","3","2018-07-12","",""
"950","1177","58","0","14","0","63","476","937","1703","instant-booking","","12","1","2018-07-12","","2018-07-12"
"951","656","645","656","68","0","257","1396","4010","1623","pre-booking","2018-07-18","11","3","2018-07-12","",""
"952","1177","512","81","16","0","67","483","945","1707","pre-booking","2018-07-20","12","3","2018-07-12","",""
"953","656","645","656","68","0","258","1402","4026","1708","pre-booking","2018-08-01","11","3","2018-07-13","",""
"954","645","645","765","85","0","349","2048","4258","1634","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-14",""
"955","656","645","656","68","0","258","1400","4020","1710","pre-booking","2018-07-20","11","3","2018-07-13","",""
"956","656","645","656","68","0","257","1396","4009","1711","pre-booking","2018-07-22","11","3","2018-07-13","",""
"957","645","645","765","85","0","350","2055","4269","1633","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-14",""
"958","645","645","765","85","0","347","2030","4224","1712","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"959","645","645","765","85","0","350","2055","4270","1632","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-14",""
"960","645","645","765","85","0","347","2034","4232","1704","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"961","645","645","765","85","0","347","2037","4236","1639","pre-booking","2018-07-20","11","0","2018-07-12","2018-07-14",""
"962","656","645","656","68","0","258","1402","4024","1713","pre-booking","2018-07-18","11","3","2018-07-13","",""
"963","656","645","656","68","0","258","1398","4014","1714","pre-booking","2018-07-18","11","3","2018-07-13","",""
"964","645","645","656","68","0","258","1400","4020","1716","pre-booking","2018-07-18","11","3","2018-07-12","",""
"965","654","644","654","51","0","204","1118","2170","1462","instant-booking","","1","1","2018-07-12","","2018-07-01"
"966","654","644","654","51","0","205","1123","2178","1354","instant-booking","","9","1","2018-07-12","","2018-07-12"
"967","656","645","656","79","0","298","1775","3521","1717","pre-booking","2018-07-18","11","3","2018-07-12","",""
"968","645","645","765","85","0","347","2036","4235","1636","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"969","654","644","654","51","0","208","1139","2210","1719","pre-booking","2018-07-22","6","3","2018-07-12","",""
"970","654","644","654","51","0","208","1139","2211","1721","pre-booking","2018-07-22","6","3","2018-07-12","",""
"971","1177","58","0","73","0","281","1642","3265","1724","instant-booking","","12","1","2018-07-12","","2018-07-12"
"972","645","645","765","85","0","347","2036","4234","1637","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"973","654","644","654","51","0","204","1116","2165","1725","instant-booking","","9","1","2018-07-12","","2018-07-12"
"974","656","645","656","68","0","259","1404","4030","1132","pre-booking","2018-07-16","11","3","2018-07-13","",""
"975","645","645","765","85","0","349","2048","4259","1635","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"976","645","645","765","85","0","350","2053","4265","1706","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"977","656","645","656","57","0","224","1224","2430","1727","pre-booking","2018-08-01","6","0","2018-07-12","2018-07-12","2018-07-30"
"978","1033","645","656","57","0","224","1224","2429","1727","pre-booking","2018-08-01","6","3","2018-07-18","",""
"979","645","645","1036","65","0","249","1376","2747","1426","pre-booking","2018-07-20","11","3","2018-07-12","",""
"980","645","645","1036","65","0","249","1376","2748","1728","pre-booking","2018-07-18","11","3","2018-07-12","",""
"981","656","645","656","57","0","224","1221","2423","1730","pre-booking","2018-07-14","2","0","2018-07-12","2018-07-12",""
"982","656","645","656","57","0","224","1221","2423","1730","pre-booking","2018-07-14","2","0","2018-07-12","2018-07-16",""
"983","675","512","81","16","0","69","488","954","1731","instant-booking","","12","1","2018-07-12","","2018-07-12"
"984","654","644","654","51","0","206","1127","2186","1732","pre-booking","2018-07-22","3","3","2018-07-12","","2018-07-22"
"985","645","645","656","79","0","298","1778","3528","1734","pre-booking","2018-07-18","11","3","2018-07-12","",""
"986","645","645","765","85","0","348","2042","4246","1662","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"987","645","645","765","85","0","348","2041","4244","1665","pre-booking","2018-07-18","11","0","2018-07-12","2018-07-14",""
"988","654","644","654","51","0","206","1127","2187","1735","pre-booking","2018-07-22","6","3","2018-07-12","",""
"989","645","645","656","79","0","298","1777","3525","1736","pre-booking","2018-07-18","11","3","2018-07-12","",""
"990","645","645","656","76","0","294","1748","3460","1738","pre-booking","2018-07-18","11","3","2018-07-12","",""
"991","645","645","656","76","0","293","1741","3447","1739","pre-booking","2018-07-17","11","3","2018-07-12","",""
"992","645","645","656","76","0","294","1749","3463","1740","pre-booking","2018-07-18","11","3","2018-07-12","",""
"993","816","644","816","52","0","210","1148","2232","1587","pre-booking","2018-07-22","6","3","2018-07-12","",""
"994","816","644","816","52","0","209","1144","2223","1742","instant-booking","","9","1","2018-07-12","","2018-07-12"
"995","656","645","656","53","0","213","1161","2281","1743","pre-booking","2018-07-18","11","3","2018-07-13","",""
"996","1","1610","0","87","0","356","2100","4358","1744","instant-booking","","12","0","2018-07-13","","2018-07-13"
"997","645","645","765","85","0","348","2041","4242","1715","pre-booking","2018-07-20","11","3","2018-07-14","",""
"998","651","651","0","22","0","90","571","1120","1746","pre-booking","2018-07-20","11","3","2018-07-13","",""
"999","642","651","0","50","0","202","1108","4098","1747","pre-booking","2018-07-18","11","1","2018-07-21","","2018-07-21"
"1000","872","872","0","66","0","255","1467","3144","1748","pre-booking","2018-08-01","10","3","2018-07-13","",""
"1001","651","651","0","22","0","90","583","1147","1749","pre-booking","2018-07-18","11","0","2018-07-13","2018-07-15",""
"1002","651","651","0","22","0","90","583","1147","1749","pre-booking","2018-07-18","11","0","2018-07-13","2018-07-13",""
"1003","651","651","0","22","0","90","583","1147","1749","pre-booking","2018-07-18","11","0","2018-07-13","2018-07-13",""
"1004","1177","58","0","14","0","62","472","927","486","instant-booking","","12","1","2018-07-13","","2018-07-13"
"1005","1177","58","0","14","0","63","476","936","1753","instant-booking","","12","1","2018-07-13","","2018-07-13"
"1006","1177","58","0","3","0","9","79","159","1754","instant-booking","","12","1","2018-07-13","","2018-07-13"
"1007","1177","512","3","34","0","141","744","1509","1755","pre-booking","2018-07-15","12","3","2018-07-13","",""
"1008","1177","58","0","3","0","9","87","175","1756","pre-booking","2018-07-16","12","3","2018-07-13","",""
"1009","1177","58","0","3","0","9","87","174","1758","pre-booking","2018-07-16","12","3","2018-07-13","",""
"1010","645","645","765","44","0","175","973","1967","1757","pre-booking","2018-07-15","11","3","2018-07-13","",""
"1011","645","645","765","44","0","176","981","1979","1759","pre-booking","2018-07-18","11","3","2018-07-13","","2018-07-18"
"1012","645","645","765","85","0","348","2042","4246","1700","pre-booking","2018-07-18","11","3","2018-07-14","","2018-07-18"
"1013","645","645","765","85","0","348","2044","4251","1631","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1014","645","645","765","85","0","350","2054","4366","1632","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1015","645","645","765","85","0","350","2054","4265","1633","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1016","645","645","765","85","0","347","2032","4229","1636","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1017","645","645","765","85","0","347","2030","4224","1712","pre-booking","2018-07-18","11","3","2018-07-16","",""
"1018","720","644","720","60","0","235","1323","2627","746","instant-booking","","6","1","2018-07-14","","2018-07-14"
"1019","645","645","765","85","0","349","2048","4364","1635","pre-booking","2018-07-19","11","3","2018-07-14","",""
"1020","645","645","765","85","0","350","2056","4271","1706","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1021","645","645","765","85","0","347","2034","4232","1704","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1022","645","645","765","85","0","347","2033","4230","1761","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1023","642","651","0","61","0","341","1998","4157","1762","pre-booking","2018-07-18","11","1","2018-07-14","","2018-07-22"
"1024","645","645","765","85","0","349","2048","4257","1634","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1025","645","645","765","85","0","349","2048","4365","1638","pre-booking","2018-07-19","11","3","2018-07-14","",""
"1026","642","651","0","61","0","342","2007","4175","1764","pre-booking","2018-07-18","11","1","2018-07-14","","2018-07-22"
"1027","648","1650","648","35","0","150","838","1719","1763","instant-booking","","12","1","2018-07-14","","2018-07-09"
"1028","645","645","765","85","0","347","2032","4228","1637","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1029","642","651","0","61","0","342","2007","4176","1765","pre-booking","2018-07-18","11","1","2018-07-14","","2018-07-22"
"1030","645","645","765","85","0","350","2054","4367","1643","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1031","642","651","0","61","0","341","1998","4158","1766","pre-booking","2018-07-18","11","1","2018-07-14","","2018-07-22"
"1032","645","645","765","85","0","348","2040","4243","1662","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1033","645","645","765","85","0","348","2041","4244","1665","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1034","645","645","765","85","0","348","2041","4245","1733","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1035","1080","953","1080","54","0","216","1181","2345","1767","pre-booking","2018-07-18","6","3","2018-07-14","","2018-07-18"
"1036","645","645","1036","65","0","249","1378","2753","1768","pre-booking","2018-07-19","11","3","2018-07-14","",""
"1037","645","645","1036","65","0","249","1378","2752","1769","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1038","645","645","1036","65","0","248","1375","2742","1770","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1039","645","645","1036","65","0","248","1375","2741","1773","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1040","1033","645","656","57","0","224","1220","2421","1775","instant-booking","","11","1","2018-07-21","","2018-07-21"
"1041","645","645","656","68","0","257","1395","4006","1776","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1042","645","645","656","76","0","295","1758","3483","1777","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1043","645","645","656","76","0","295","1758","3482","1778","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1044","871","1555","871","36","0","152","853","1750","1771","pre-booking","2018-07-16","12","1","2018-07-18","","2018-07-18"
"1045","1177","512","75","7","0","28","248","457","1783","pre-booking","2018-07-23","12","3","2018-07-14","",""
"1046","645","645","656","53","0","213","1161","2283","1779","pre-booking","2018-07-18","11","3","2018-07-14","",""
"1047","645","645","656","68","0","258","1401","4022","1785","pre-booking","2018-07-20","11","3","2018-07-14","",""
"1048","1080","953","1080","54","0","217","1186","2355","1787","instant-booking","","10","1","2018-07-14","","2018-07-11"
"1049","1080","953","1080","54","0","217","1184","2352","1789","pre-booking","2018-07-16","6","0","2018-07-14","2018-07-20","2018-07-16"
"1050","872","872","0","66","0","255","1469","3147","1786","pre-booking","2018-08-05","10","3","2018-07-15","",""
"1051","645","645","656","79","0","297","1770","3508","1791","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1052","872","872","0","66","0","256","1511","3231","1790","instant-booking","","10","1","2018-07-15","","2018-07-15"
"1053","645","645","656","79","0","297","1770","4370","1792","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1054","61","611","1318","74","0","283","1659","3300","1793","instant-booking","","12","1","2018-07-15","","2018-07-31"
"1055","645","645","765","85","0","347","2031","4226","1639","pre-booking","2018-07-19","11","3","2018-07-15","","2018-07-01"
"1056","872","872","0","66","0","255","1471","3151","1794","pre-booking","2018-08-10","10","3","2018-07-15","",""
"1057","645","645","765","85","0","347","2031","4227","1689","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1058","645","645","765","85","0","349","2051","4261","1795","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1059","645","645","1036","64","0","244","1359","2708","1232","pre-booking","2018-07-16","11","0","2018-07-18","2018-07-20",""
"1060","656","645","656","62","0","229","1286","4371","1796","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1061","896","1650","896","31","0","130","729","1474","1797","pre-booking","2018-07-15","3","3","2018-07-15","",""
"1062","1033","645","656","57","0","224","1224","2430","1798","instant-booking","","6","1","2018-07-18","","2018-07-18"
"1063","871","1555","871","36","0","152","845","1733","1799","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1064","651","651","0","22","0","89","554","1117","1800","pre-booking","2018-07-20","6","3","2018-07-15","",""
"1065","642","651","0","22","0","90","577","4114","826","instant-booking","","11","1","2018-07-15","","2018-07-01"
"1066","642","651","0","22","0","89","550","1109","832","instant-booking","","11","1","2018-07-15","","2018-07-01"
"1067","642","651","0","22","0","90","579","1139","823","instant-booking","","11","1","2018-07-15","","2018-07-01"
"1068","642","651","0","22","0","90","583","1146","1751","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1069","642","651","0","22","0","90","583","1147","1749","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1070","645","645","656","53","0","213","1161","2282","1655","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1071","645","645","656","53","0","214","1166","2294","1802","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1072","611","611","1318","74","0","285","1678","3340","1801","instant-booking","","12","1","2018-07-15","","2018-07-15"
"1073","611","611","1318","74","0","285","1678","3341","1803","instant-booking","","12","1","2018-07-15","","2018-07-15"
"1074","645","645","1036","64","0","244","1357","2699","1341","pre-booking","2018-07-20","11","3","2018-07-15","",""
"1075","651","651","0","22","0","89","554","1116","1804","pre-booking","2018-07-19","11","3","2018-07-15","",""
"1076","651","651","0","22","0","90","571","1121","1805","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1077","953","953","0","43","0","234","1275","4418","1332","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1078","642","953","0","43","0","234","1276","2512","1807","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1079","953","953","0","43","0","234","1281","4422","1807","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1080","61","611","1318","72","0","276","1603","2968","1808","instant-booking","","12","1","2018-07-15","","2018-07-14"
"1081","602","1555","871","36","0","152","852","1747","1809","instant-booking","","12","1","2018-07-18","","2018-07-15"
"1082","602","1555","871","36","0","152","852","1748","1810","instant-booking","","12","1","2018-07-18","","2018-07-15"
"1083","61","611","1318","74","0","287","1692","3368","1811","instant-booking","","12","1","2018-07-15","","2018-07-19"
"1084","953","953","0","43","0","234","2102","4425","1812","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1085","651","651","0","22","0","88","957","4393","1671","pre-booking","2018-07-20","11","3","2018-07-15","",""
"1086","645","645","765","44","0","175","972","1965","1820","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1087","953","953","0","43","0","234","2102","4424","1813","pre-booking","2018-07-18","11","3","2018-07-15","",""
