"id","property_id","cluster_manager_id","manager_id","tenant_id","bed_id","booking_category","stay_tenure","payment_type","booking_amount","move_in_charge","deposit_price","discount_price","bed_price","due_fee","total_price","collect_fee","create_date","status"
"505","57","645","656","715","2460","instant-booking","","monthly","0","0","14000","-24000","192000","42000","56000","14000","2018-06-30","1"
"506","57","645","656","718","2407","","","","0","0","0","0","208000","194000","208000","14000","2018-06-30","0"
"507","57","645","656","711","2422","","","","0","0","0","0","208000","201000","208000","7000","2018-06-30","0"
"508","57","645","656","700","2475","","","","0","0","0","0","208000","208000","208000","","2018-06-30","1"
"509","53","645","656","1136","2284","pre-booking","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"510","11","512","81","336","719","pre-booking","","half-yearly","5000","500","5500","18000","156000","143500","143500","","2018-06-30","1"
"511","53","645","656","1134","2287","pre-booking","","monthly","0","0","0","0","115500","115500","115500","","2018-06-30","0"
"512","76","645","656","1363","3440","pre-booking","","","0","0","0","0","18500","18500","18500","","2018-06-30","0"
"513","79","645","656","1358","3507","pre-booking","","","0","0","0","0","14500","14500","14500","","2018-06-30","0"
"514","64","645","656","1040","2689","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"515","64","645","656","1040","2689","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"516","79","645","656","1359","3524","","","","0","0","0","0","15000","15000","15000","","2018-07-03","1"
"517","76","645","656","1365","3441","pre-booking","","","0","0","0","0","19000","19000","19000","","2018-06-30","0"
"518","79","645","656","1364","3511","","","","5500","0","0","0","14000","19500","19500","","03-07-2018","1"
"519","76","645","656","1386","3458","pre-booking","","monthly","19000","500","0","0","19000","38500","38500","","2018-07-01","1"
"520","69","645","656","1219","2796","","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"521","69","645","656","1220","2797","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"522","53","645","656","1139","2285","pre-booking","","monthly","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"523","65","645","656","1355","2736","","","","0","0","0","0","154000","154000","154000","","2018-06-30","0"
"524","69","645","656","1222","2798","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"525","57","645","656","696","2425","","","","0","0","0","0","208000","208000","208000","","2018-06-30","1"
"526","69","645","656","1223","2799","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"527","58","645","656","1070","2435","","","","0","0","0","0","0","0","0","","2018-06-30","0"
"528","69","645","656","1226","2800","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"529","64","645","656","1209","2692","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"530","69","645","656","1227","2801","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"531","69","645","656","1227","2802","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"532","57","645","656","1412","2479","instant-booking","","monthly","0","0","0","-24000","192000","28000","42000","14000","2018-06-30","1"
"533","64","645","656","1213","2693","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"534","64","645","656","1213","2693","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"535","69","645","656","1229","2803","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"536","35","647","648","1411","1703","","","monthly","0","1000","5800","0","69600","70600","70600","","2018-06-30","1"
"537","69","645","656","1233","2804","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"538","57","645","656","1047","2473","pre-booking","3","monthly","0","500","15000","-12000","192000","0","45500","45500","2018-06-30","1"
"539","69","645","656","1234","2806","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"540","57","645","656","1048","2413","","","","0","0","0","0","208000","191500","208000","16500","2018-06-30","0"
"541","69","645","656","1236","2807","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"542","53","645","656","1134","2300","","","","0","0","0","0","115500","115500","115500","","2018-06-30","0"
"543","64","645","656","1218","2694","","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"544","64","645","656","1218","2694","","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"545","69","645","656","1237","2808","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"546","3","58","0","1413","1068","pre-booking","","quarterly","5000","500","5500","12000","192000","180000","185500","5500","2018-06-30","1"
"547","53","645","656","1135","2285","pre-booking","","monthly","0","0","0","0","148500","136125","136125","","2018-06-30","1"
"548","64","645","656","1221","2695","pre-booking","","","0","0","0","0","198000","198000","198000","","2018-06-30","0"
"549","64","645","656","1221","2695","pre-booking","","","0","0","0","0","198000","198000","198000","","2018-06-30","0"
"550","53","645","656","1136","2298","","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"551","64","645","656","1224","2696","pre-booking","","","0","0","0","0","198000","198000","198000","","2018-06-30","0"
"552","69","645","656","1238","2809","pre-booking","","","0","0","0","0","99000","99000","99000","","2018-06-30","1"
"553","53","645","656","1139","2308","","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"554","69","645","656","1239","2810","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"555","69","645","656","1241","2811","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"556","64","645","656","1228","2697","pre-booking","","","0","0","0","0","209000","209000","209000","","2018-06-30","0"
"557","69","645","656","1240","2812","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"558","53","645","656","1143","2301","","","","0","0","0","0","115500","115500","115500","","2018-06-30","0"
"559","64","645","656","1230","2698","pre-booking","","","0","0","0","0","209000","209000","209000","","2018-06-30","0"
"560","40","58","0","1414","1890","pre-booking","","quarterly","5000","500","5500","0","216000","221500","221500","21500","2018-06-30","1"
"561","69","645","656","1231","2813","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"562","53","645","656","1147","2297","","","","0","0","0","0","148500","148500","148500","","2018-06-30","1"
"563","53","645","656","1152","2309","","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"564","64","645","656","1232","2700","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"565","64","645","656","1232","2700","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"566","64","645","656","1235","2703","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"567","53","645","656","1157","2295","","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"568","69","645","656","1237","2814","pre-booking","","","0","0","0","0","110000","110000","110000","","2018-06-30","1"
"569","53","645","656","1161","2294","","","","0","0","0","0","148500","148500","148500","","2018-06-30","0"
"570","64","645","656","1242","2704","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"571","44","645","656","1170","1961","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"572","53","645","656","1164","2307","","","","0","0","0","0","154000","154000","154000","","2018-06-30","1"
"573","44","645","656","1175","1962","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"574","64","645","656","1244","2714","pre-booking","","monthly","","","","","187000","187000","187000","","2018-07-04","0"
"575","44","645","656","1175","1964","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"576","53","645","656","1165","2299","","","","0","0","0","0","148500","148500","148500","","2018-06-30","1"
"577","44","645","656","1197","1965","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"578","44","645","656","1197","1966","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"579","64","645","656","1246","2706","pre-booking","","","0","0","0","0","198000","198000","198000","","2018-06-30","0"
"580","53","645","656","1169","2286","","","","0","0","0","0","148500","148500","148500","","2018-06-30","1"
"581","44","645","656","1204","1990","pre-booking","","monthly","0","0","0","0","192000","141000","176000","35000","2018-06-30","0"
"582","40","58","0","1417","1865","pre-booking","","half-yearly","5000","500","5500","0","216000","221500","221500","","2018-06-30","1"
"583","64","645","656","1247","2710","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"584","44","645","656","1212","1968","pre-booking","","","0","0","0","0","216000","216000","216000","","2018-06-30","1"
"585","44","645","656","1225","1969","pre-booking","","","0","0","0","0","216000","216000","216000","","2018-06-30","0"
"586","53","645","656","1172","2288","","","","0","0","0","0","115500","115500","115500","","2018-06-30","1"
"587","44","645","656","1243","1970","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"588","64","645","656","1248","2711","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"589","76","645","656","1365","3447","pre-booking","","","0","0","0","0","22000","22000","22000","","2018-06-30","0"
"590","44","645","656","1243","1972","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"591","44","645","656","1249","1973","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"592","53","645","656","1178","2289","","","","0","0","0","0","115500","115500","115500","","2018-06-30","1"
"593","64","645","656","1250","2712","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"594","44","645","656","1256","1974","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"595","53","645","656","1183","2290","","","","0","0","0","0","115500","115500","115500","","2018-06-30","1"
"596","64","645","656","1251","2713","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"597","64","645","656","1252","2714","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"598","53","645","656","1360","2293","","","","0","0","0","0","154000","154000","154000","","2018-06-30","0"
"599","64","645","656","1336","2715","pre-booking","","","0","0","0","0","187000","187000","187000","","2018-06-30","0"
"600","13","512","0","1418","886","pre-booking","","half-yearly","5000","500","5500","0","168000","173500","173500","","2018-06-30","1"
"601","44","645","656","1256","1975","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"602","44","645","656","1243","1976","pre-booking","","","0","0","0","0","208000","208000","208000","","2018-06-30","0"
"603","48","645","656","1137","2023","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"604","48","645","656","1140","2024","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"605","48","645","656","1141","2025","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"606","48","645","656","1142","2026","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"607","48","645","656","1144","2027","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"608","48","645","656","1146","2028","pre-booking","","","0","0","0","0","132000","132000","132000","","2018-06-30","1"
"609","53","645","656","1360","2292","pre-booking","","","0","0","0","0","115500","115500","115500","","2018-06-30","0"
"610","58","645","656","1074","2436","pre-booking","","","0","0","0","0","0","0","0","","2018-06-30","0"
"611","53","645","656","1419","2296","pre-booking","","","0","0","0","0","148500","148500","148500","","2018-06-30","1"
"612","18","58","0","1422","991","instant-booking","","half-yearly","5000","500","0","12000","192000","185500","185500","","2018-06-30","1"
"613","76","645","656","1423","3457","","","","4500","0","0","0","18500","23000","23000","","2018-07-03","1"
"614","76","645","656","1424","3497","","","","38500","0","0","0","22000","22000","60500","38500","2018-07-03","1"
"615","79","645","656","1425","3507","","","","0","0","0","0","14500","14500","14500","","2018-06-30","1"
"616","65","645","656","1426","2748","","","","0","0","0","0","165000","165000","165000","","2018-07-01","0"
"617","65","645","656","1427","2749","","","","0","0","0","0","165000","165000","165000","","2018-07-01","0"
"618","76","645","656","1428","3498","","","","0","0","0","0","22000","22000","22000","","2018-07-01","0"
"619","69","645","656","1429","2815","","","","0","0","0","0","110000","110000","110000","","2018-07-01","1"
"620","79","645","656","1430","3514","pre-booking","","monthly","13000","0","0","0","14000","25833","25833","13000","2018-07-03","1"
"621","68","645","656","1431","4012","pre-booking","","monthly","5000","500","0","0","198000","181500","187000","5500","2018-07-01","1"
"622","65","645","656","1432","2731","","","","1000","0","0","0","165000","163000","166000","3000","2018-07-03","1"
"623","65","645","656","1433","2730","","","","5500","0","0","0","165000","170500","170500","","2018-07-03","0"
"624","65","645","656","1434","2732","","","","5500","0","0","0","165000","170500","170500","","2018-07-03","0"
"625","16","512","0","297","966","pre-booking","","half-yearly","5000","500","0","0","150000","71500","155500","84000","2018-07-02","1"
"626","54","953","1080","1436","2349","instant-booking","","monthly","500","0","18000","0","0","500","500","","2018-07-04","1"
"627","76","645","656","1428","3465","","","","0","0","0","0","176000","176000","176000","","2018-07-02","0"
"628","40","58","0","1437","1867","pre-booking","12","half-yearly","5000","500","0","0","192000","192000","197500","5500","2018-07-02","1"
"629","79","645","656","1438","3523","","11","","0","0","0","0","15000","8500","15000","6500","2018-07-02","1"
"630","47","647","648","1439","2079","pre-booking","12","monthly","","","2000","0","84000","84000","84000","","2018-07-02","1"
"631","47","647","648","1440","2075","pre-booking","12","monthly","","1000","7000","0","84000","70000","85000","15000","2018-07-02","1"
"632","64","645","656","1441","2710","","11","monthly","5000","500","0","0","187000","192500","192500","","2018-07-04","0"
"633","64","645","656","1442","2721","","11","","0","0","0","0","187000","187000","187000","","2018-07-02","0"
"634","76","645","656","1443","3475","","11","","0","0","0","0","209000","209000","209000","","2018-07-02","1"
"635","65","645","656","1444","2734","","11","","0","0","0","0","165000","165000","165000","","2018-07-02","0"
"636","76","645","656","1445","3442","","11","","10000","0","0","0","209000","209000","219000","10000","2018-07-03","1"
"637","76","645","656","1446","3476","","11","","0","0","0","0","209000","209000","209000","","2018-07-02","1"
"638","65","645","656","1447","2731","instant-booking","11","monthly","5000","500","0","0","165000","170500","170500","","2018-07-06","0"
"639","57","645","656","1448","2463","pre-booking","2","monthly","0","0","14000","-24000","192000","14000","28000","14000","2018-07-02","1"
"640","57","645","656","702","2471","","4","","0","0","0","0","208000","208000","208000","","2018-07-02","1"
"641","57","645","656","1375","2410","instant-booking","5","monthly","0","500","14500","-18000","192000","73000","73000","14500","2018-07-02","1"
"642","57","645","656","1086","2417","","1","","0","0","0","0","208000","208000","208000","","2018-07-02","0"
"643","64","645","656","1449","2690","","11","","0","0","0","0","187000","187000","187000","","2018-07-02","0"
"644","52","644","654","1450","2229","instant-booking","11","monthly","19000","500","0","0","0","19500","19500","","2018-07-02","1"
"645","33","58","0","1452","1549","instant-booking","12","","5000","500","0","0","192000","120000","197500","77500","2018-07-02","1"
"646","57","645","656","1451","2462","","3","","0","0","0","0","208000","208000","208000","","2018-07-02","1"
"647","68","645","656","1453","4007","pre-booking","11","monthly","5000","500","0","0","208000","190667","196167","5500","2018-07-02","1"
"648","62","645","656","1455","2552","","11","","0","0","0","0","170500","170500","170500","","2018-07-02","1"
"649","47","647","648","1456","2077","pre-booking","12","monthly","1000","0","0","0","84000","85000","85000","","2018-07-02","0"
"650","52","644","654","1454","2230","instant-booking","11","monthly","19000","500","0","0","0","19500","19500","","2018-07-02","1"
"651","52","644","654","1457","2240","instant-booking","4","monthly","12750","500","0","0","0","13250","13250","","2018-07-02","1"
"652","52","644","654","1458","2245","pre-booking","11","monthly","500","0","0","0","0","500","500","","2018-07-02","1"
"653","52","644","654","1459","2219","pre-booking","5","monthly","500","0","0","0","0","500","500","","2018-07-02","1"
"654","62","645","656","1463","2550","","11","","0","0","0","0","170500","170500","170500","","2018-07-02","1"
"655","62","645","656","1464","2551","","11","","0","0","0","0","170500","170500","170500","","2018-07-02","1"
"656","68","645","656","1465","4002","pre-booking","11","monthly","5000","500","0","0","198000","181500","187000","5500","2018-07-03","1"
"657","73","58","0","1466","3258","pre-booking","12","half-yearly","5000","500","5500","20000","204000","189500","189500","","2018-07-03","1"
"658","7","512","75","640","452","pre-booking","12","half-yearly","5000","500","0","0"," 216000 ","221500","221500","","2018-07-03","1"
"659","51","644","654","1062","2204","instant-booking","6","monthly","2000","0","0","0","138000","132500","140000","7500","2018-07-03","1"
"660","59","953","0","1471","4151","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-03","1"
"661","11","512","81","361","773","pre-booking","12","quarterly","5000","500","0","0","156000","161500","161500","","2018-07-03","0"
"662","22","651","0","1472","1132","instant-booking","1","monthly","1000","0","0","0","180000","181000","181000","","2018-07-03","1"
"663","22","651","0","1473","4113","instant-booking","1","monthly","1000","0","0","0","0","-10000","1000","11000","2018-07-03","1"
"664","40","58","0","1416","1864","instant-booking","12","half-yearly","5000","500","5500","0","216000","221500","221500","","2018-07-03","0"
"665","74","611","1318","468","3322","pre-booking","12","quarterly","5000","500","0","0","174000","179500","179500","","2018-07-03","1"
"666","74","611","1318","457","3323","pre-booking","12","quarterly","5000","500","0","0","174000","67000","179500","112500","2018-07-03","1"
"667","79","645","656","1358","3510","","11","","4000","0","0","0","14000","18000","18000","","2018-07-03","1"
"668","1","512","3","174","4207","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-03","1"
"669","1","512","3","24","4092","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-03","1"
"670","1","512","3","5","62","pre-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-03","1"
"671","1","512","3","558","1043","pre-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-03","1"
"672","1","512","3","1404","50","pre-booking","12","half-yearly","5000","500","0","0"," 240000 ","245500","245500","","2018-07-03","1"
"673","14","58","0","486","928","pre-booking","12","quarterly","5000","500","0","0","192000","197500","197500","","2018-07-03","1"
"674","31","650","896","1476","1464","pre-booking","4","monthly","7500","500","0","0","90000","98000","98000","","2018-07-03","1"
"675","31","650","896","1477","1465","pre-booking","4","monthly","7500","500","0","0","90000","98000","98000","","2018-07-03","1"
"676","51","644","654","1475","2205","","1","monthly","","500","10500","0","138000","138500","138500","","2018-07-03","1"
"677","50","651","0","1478","2150","pre-booking","11","","2000","0","0","0","0","2000","2000","","2018-07-03","0"
"678","33","58","0","1479","1554","pre-booking","12","quarterly","5000","500","0","0","204000","209500","209500","","2018-07-03","1"
"679","54","953","1080","1480","2375","instant-booking","8","monthly","12000","0","24000","0","0","84000","12000","36000","2018-07-04","1"
"680","50","651","0","1481","2142","pre-booking","11","monthly","5000","500","0","0","0","5500","5500","","2018-07-03","0"
"681","54","953","1080","1482","2370","instant-booking","7","monthly","10000","0","0","0","0","10000","10000","","2018-07-03","1"
"682","35","647","648","1483","1702","instant-booking","12","monthly","0","1000","5800","0","69600","70600","70600","","2018-07-03","1"
"683","22","651","0","1484","1136","instant-booking","11","monthly","5000","0","0","0","144000","149000","149000","","2018-07-03","0"
"684","11","512","81","929","738","instant-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-03","1"
"685","11","512","81","964","745","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-03","1"
"686","11","512","81","966","744","pre-booking","12","","5000","500","0","0","180000","185500","185500","","2018-07-03","1"
"687","11","512","81","419","736","pre-booking","12","quarterly","5000","500","0","0","156000","161500","161500","","2018-07-03","1"
"688","11","512","81","354","763","pre-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-03","0"
"689","40","58","0","1485","1881","instant-booking","12","half-yearly","5000","500","0","0","192000","192000","197500","5500","2018-07-03","1"
"690","60","644","720","1486","2674","instant-booking","3","monthly","20000","500","0","0","0","20500","20500","","2018-07-07","1"
"691","38","58","0","1487","1791","instant-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","5500","2018-07-03","1"
"692","11","512","81","357","758","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-03","1"
"693","3","58","0","52","1069","pre-booking","12","quarterly","5000","500","0","0","192000","197500","197500","","2018-07-03","1"
"694","11","512","81","347","748","pre-booking","12","quarterly","5000","500","0","0","156000","161500","161500","","2018-07-03","1"
"695","11","512","81","507","728","pre-booking","12","quarterly","5000","500","0","0","180000","185500","185500","","2018-07-03","0"
"696","3","58","0","406","158","pre-booking","12","quarterly","5000","500","0","0","204000","209500","209500","","2018-07-03","0"
"697","3","58","0","407","162","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-03","0"
"698","3","58","0","411","160","pre-booking","12","quarterly","5000","500","0","0","204000","209500","209500","","2018-07-03","0"
"699","3","58","0","296","161","pre-booking","12","quarterly","5000","500","0","0","180000","185500","185500","","2018-07-03","0"
"700","3","58","0","401","168","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-03","0"
"701","44","645","656","1488","1969","pre-booking","11","monthly","0","0","0","0","216000","198000","198000","","2018-07-03","0"
"702","54","953","1080","1490","2364","instant-booking","11","monthly","","500","1500","0","0","500","500","","2018-07-03","1"
"703","54","953","1080","1491","2363","instant-booking","11","monthly","0","500","10000","0","0","500","500","","2018-07-03","1"
"704","50","651","0","1492","2144","pre-booking","11","monthly","5000","0","0","0","0","5000","5000","","2018-07-04","1"
"705","72","611","1318","1493","2986","instant-booking","12","quarterly","5000","500","5500","0","144000","149500","149500","","2018-07-04","1"
"706","11","512","81","360","751","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-04","1"
"707","11","512","81","371","781","instant-booking","12","half-yearly","5000","500","5000","60000","240000","185500","185500","","2018-07-04","1"
"708","54","953","1080","1494","2335","instant-booking","6","monthly","0","0","10000","0","0","0","0","","2018-07-04","1"
"709","16","512","0","47","967","pre-booking","12","half-yearly","5000","500","0","0","150000","150000","155500","5500","2018-07-04","1"
"710","54","953","1080","1495","2373","instant-booking","4","monthly","1000","0","0","0","0","1000","1000","","2018-07-04","0"
"711","54","953","1080","1496","2374","instant-booking","6","monthly","1000","0","0","0","0","1000","1000","","2018-07-04","0"
"712","79","645","656","1497","3527","","11","","3500","0","0","0","15000","-28000","18500","46500","2018-07-04","1"
"713","44","645","656","1498","1977","","11","","0","0","0","0","192000","136000","176000","40000","2018-07-04","1"
"714","44","645","656","1500","1976","pre-booking","11","monthly","0","500","0","0","192000","176500","176500","5500","2018-07-04","1"
"715","64","645","656","1218","2689","pre-booking","11","monthly","0","0","0","0","187000","187000","187000","","2018-07-04","0"
"716","64","645","656","1228","2697","pre-booking","11","monthly","0","0","0","0","209000","209000","209000","","2018-07-04","0"
"717","64","645","656","1224","2698","pre-booking","11","monthly","0","0","0","0","209000","209000","209000","","2018-07-04","0"
"718","64","645","656","1442","2711","","11","monthly","5000","500","0","0","187000","192500","192500","","2018-07-04","0"
"719","76","645","656","1501","3486","","11","","42000","0","0","0","176000","218000","218000","","2018-07-04","1"
"720","61","651","0","1469","4171","pre-booking","11","monthly","5000","0","0","0","0","0","5000","5000","2018-07-04","1"
"721","61","651","0","1470","4159","pre-booking","11","monthly","5000","500","0","0","0","-34000","5500","39500","2018-07-04","1"
"722","61","651","0","1502","4160","pre-booking","11","monthly","5000","500","0","0","0","-36001","5500","41501","2018-07-04","1"
"723","61","651","0","1503","4163","pre-booking","11","monthly","5000","500","0","0","0","-41500","5500","47000","2018-07-04","1"
"724","64","645","656","1213","2689","pre-booking","11","monthly","0","0","0","0","187000","187000","187000","","2018-07-04","1"
"725","64","645","656","1218","2690","pre-booking","11","monthly","0","0","0","0","187000","187000","187000","","2018-07-04","1"
"726","64","645","656","1221","2691","instant-booking","11","monthly","0","0","0","0","187000","171417","171417","","2018-07-04","1"
"727","61","651","0","1504","4164","pre-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-04","0"
"728","64","645","656","1040","2698","pre-booking","11","monthly","","","0","0","187000","171417","171417","10000","2018-07-04","1"
"729","64","645","656","1336","2700","pre-booking","11","monthly","","500","0","0","187000","171917","171917","5500","2018-07-04","1"
"730","61","651","0","1506","4169","pre-booking","11","monthly","5500","500","0","0","0","6000","6000","41000","2018-07-04","0"
"731","61","651","0","1506","4172","pre-booking","11","monthly","5500","500","0","0","0","6000","6000","","2018-07-04","0"
"732","64","645","656","1228","2692","instant-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-04","1"
"733","64","645","656","1224","2695","instant-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-04","0"
"734","64","645","656","1339","2697","pre-booking","11","monthly","","500","0","0","204000","182000","187500","5500","2018-07-04","0"
"735","64","645","656","1338","2696","instant-booking","11","monthly","","500","0","0","204000","182000","187500","5500","2018-07-04","1"
"736","57","645","656","1505","2470","pre-booking","2","monthly","5000","500","15000","0","208000","204500","213500","9000","2018-07-04","1"
"737","64","645","656","1441","2711","pre-booking","11","monthly","","500","0","0","187000","166917","171917","5000","2018-07-04","1"
"738","64","645","656","1442","2712","pre-booking","11","monthly","","500","0","0","187000","171917","171917","5000","2018-07-04","1"
"739","50","651","0","1507","4097","pre-booking","3","monthly","5000","500","0","0","0","-11500","5500","17000","2018-07-04","1"
"740","64","645","656","1244","2714","pre-booking","11","monthly","0","0","0","0","187000","187000","187000","","2018-07-04","0"
"741","57","645","656","687","2457","instant-booking","2","monthly","0","0","21000","-72000","192000","89000","110000","21000","2018-07-04","1"
"742","64","645","656","1247","2719","pre-booking","11","","0","0","0","0","209000","209000","209000","","2018-07-04","1"
"743","64","645","656","1250","2720","pre-booking","11","monthly","0","0","0","0","187000","187000","187000","","2018-07-04","1"
"744","64","645","656","1251","2723","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-04","1"
"745","57","645","656","1044","2423","","2","","0","0","0","0","208000","208000","208000","","2018-07-04","0"
"746","64","645","656","1252","2729","instant-booking","11","monthly","0","0","0","0","209000","209000","209000","","2018-07-04","1"
"747","64","645","656","1508","2693","pre-booking","11","monthly","","500","0","0","192000","176500","176500","5000","2018-07-04","0"
"748","64","645","656","1509","2694","pre-booking","11","monthly","","500","0","0","198000","182000","182000","5000","2018-07-04","0"
"749","64","645","656","1341","2702","pre-booking","11","monthly","5000","500","0","0","187000","187000","192500","5500","2018-07-04","0"
"750","57","645","656","705","2472","","2","","0","0","0","0","208000","208000","208000","","2018-07-04","1"
"751","76","645","656","1511","3491","","11","","","0","0","0","203500","203500","203500","","2018-07-04","1"
"752","76","645","656","1513","3485","","11","","10000","0","0","0","176000","186000","186000","","2018-07-04","1"
"753","18","58","0","535","993","instant-booking","12","half-yearly","5000","500","0","0","192000","0","197500","197500","2018-07-04","1"
"754","76","645","656","1517","3459","","11","","0","0","0","0","209000","209000","209000","","2018-07-04","1"
"755","59","953","0","1519","4153","pre-booking","11","monthly","5000","500","0","0","0","5500","5500","","2018-07-04","1"
"756","76","645","656","1518","3484","pre-booking","11","monthly","0","0","0","0","275000","252083","252083","","2018-07-04","1"
"757","79","645","656","1520","3509","","11","","5500","0","0","0","14000","19500","19500","","2018-07-04","1"
"758","59","953","0","1521","2603","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-04","1"
"759","44","645","656","1522","1969","pre-booking","11","monthly","0","500","0","0","216000","198500","198500","","2018-07-04","1"
"760","16","512","0","1077","958","instant-booking","12","half-yearly","5000","500","5500","0","150000","155500","155500","","2018-07-05","1"
"761","16","512","0","290","956","instant-booking","12","half-yearly","5000","500","0","0","156000","161500","161500","","2018-07-05","1"
"762","16","512","0","303","963","pre-booking","12","half-yearly","5000","500","0","0","156000","161500","161500","","2018-07-05","1"
"763","16","512","0","291","968","pre-booking","12","half-yearly","5000","500","0","0","150000","155500","155500","","2018-07-05","1"
"764","59","953","0","1525","2614","pre-booking","11","monthly","10000","0","0","0","0","0","10000","10000","2018-07-05","1"
"765","3","58","0","1467","170","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-05","1"
"766","3","58","0","416","167","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-05","1"
"767","3","58","0","55","1055","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-05","1"
"768","33","58","0","483","1544","pre-booking","12","quarterly","5000","500","0","0","204000","209500","209500","","2018-07-05","1"
